"# Cumulative PET Volume Histogram (PVH) - PET in Bq/mL, Volume in mL"
# Values represent volume of structure with >= PET activity
# Generated from PET and RT Structure data

PET_Bq_per_mL,BODY_1_Volume_mL,CouchSurface_11_Volume_mL,override_1_Volume_mL,PTV_5mm_4cm_sphere_Volume_mL,.GTV_point_source_Volume_mL,OAR_2_1_Volume_mL
232152.045822,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232193.368721,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232234.691620,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232276.014519,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232317.337418,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232358.660316,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232399.983215,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232441.306114,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232482.629013,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232523.951912,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232565.274811,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232606.597710,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232647.920609,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232689.243507,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232730.566406,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232771.889305,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232813.212204,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232854.535103,1.3388,0.0000,1.3388,1.3388,1.3388,0.0000
232895.858002,1.3318,0.0000,1.3318,1.3318,1.3318,0.0000
232937.180901,1.3318,0.0000,1.3318,1.3318,1.3318,0.0000
232978.503799,1.3318,0.0000,1.3318,1.3318,1.3318,0.0000
233019.826698,1.3248,0.0000,1.3248,1.3248,1.3248,0.0000
233061.149597,1.3248,0.0000,1.3248,1.3248,1.3248,0.0000
233102.472496,1.3178,0.0000,1.3178,1.3178,1.3178,0.0000
233143.795395,1.3178,0.0000,1.3178,1.3178,1.3178,0.0000
233185.118294,1.3178,0.0000,1.3178,1.3178,1.3178,0.0000
233226.441193,1.3178,0.0000,1.3178,1.3178,1.3178,0.0000
233267.764091,1.3178,0.0000,1.3178,1.3178,1.3178,0.0000
233309.086990,1.3178,0.0000,1.3178,1.3178,1.3178,0.0000
233350.409889,1.3178,0.0000,1.3178,1.3178,1.3178,0.0000
233391.732788,1.3108,0.0000,1.3108,1.3108,1.3108,0.0000
233433.055687,1.3108,0.0000,1.3108,1.3108,1.3108,0.0000
233474.378586,1.3108,0.0000,1.3108,1.3108,1.3108,0.0000
233515.701485,1.3108,0.0000,1.3108,1.3108,1.3108,0.0000
233557.024384,1.3108,0.0000,1.3108,1.3108,1.3108,0.0000
233598.347282,1.3108,0.0000,1.3108,1.3108,1.3108,0.0000
233639.670181,1.3108,0.0000,1.3108,1.3108,1.3108,0.0000
233680.993080,1.3108,0.0000,1.3108,1.3108,1.3108,0.0000
233722.315979,1.3108,0.0000,1.3108,1.3108,1.3108,0.0000
233763.638878,1.3108,0.0000,1.3108,1.3108,1.3108,0.0000
233804.961777,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
233846.284676,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
233887.607574,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
233928.930473,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
233970.253372,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
234011.576271,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
234052.899170,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
234094.222069,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
234135.544968,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
234176.867867,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
234218.190765,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
234259.513664,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
234300.836563,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
234342.159462,1.3038,0.0000,1.3038,1.3038,1.3038,0.0000
234383.482361,1.2968,0.0000,1.2968,1.2968,1.2968,0.0000
234424.805260,1.2968,0.0000,1.2968,1.2968,1.2968,0.0000
234466.128159,1.2968,0.0000,1.2968,1.2968,1.2968,0.0000
234507.451057,1.2898,0.0000,1.2898,1.2898,1.2898,0.0000
234548.773956,1.2898,0.0000,1.2898,1.2898,1.2898,0.0000
234590.096855,1.2898,0.0000,1.2898,1.2898,1.2898,0.0000
234631.419754,1.2827,0.0000,1.2827,1.2827,1.2827,0.0000
234672.742653,1.2827,0.0000,1.2827,1.2827,1.2827,0.0000
234714.065552,1.2827,0.0000,1.2827,1.2827,1.2827,0.0000
234755.388451,1.2827,0.0000,1.2827,1.2827,1.2827,0.0000
234796.711349,1.2827,0.0000,1.2827,1.2827,1.2827,0.0000
234838.034248,1.2827,0.0000,1.2827,1.2827,1.2827,0.0000
234879.357147,1.2827,0.0000,1.2827,1.2827,1.2827,0.0000
234920.680046,1.2827,0.0000,1.2827,1.2827,1.2827,0.0000
234962.002945,1.2757,0.0000,1.2757,1.2757,1.2757,0.0000
235003.325844,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235044.648743,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235085.971642,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235127.294540,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235168.617439,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235209.940338,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235251.263237,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235292.586136,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235333.909035,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235375.231934,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235416.554832,1.2687,0.0000,1.2687,1.2687,1.2687,0.0000
235457.877731,1.2617,0.0000,1.2617,1.2617,1.2617,0.0000
235499.200630,1.2617,0.0000,1.2617,1.2617,1.2617,0.0000
235540.523529,1.2617,0.0000,1.2617,1.2617,1.2617,0.0000
235581.846428,1.2617,0.0000,1.2617,1.2617,1.2617,0.0000
235623.169327,1.2547,0.0000,1.2547,1.2547,1.2547,0.0000
235664.492226,1.2547,0.0000,1.2547,1.2547,1.2547,0.0000
235705.815125,1.2547,0.0000,1.2547,1.2547,1.2547,0.0000
235747.138023,1.2547,0.0000,1.2547,1.2547,1.2547,0.0000
235788.460922,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
235829.783821,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
235871.106720,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
235912.429619,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
235953.752518,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
235995.075417,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236036.398315,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236077.721214,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236119.044113,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236160.367012,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236201.689911,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236243.012810,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236284.335709,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236325.658607,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236366.981506,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236408.304405,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236449.627304,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236490.950203,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236532.273102,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236573.596001,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236614.918900,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236656.241798,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236697.564697,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236738.887596,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236780.210495,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236821.533394,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236862.856293,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236904.179192,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236945.502090,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
236986.824989,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237028.147888,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237069.470787,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237110.793686,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237152.116585,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237193.439484,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237234.762383,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237276.085281,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237317.408180,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237358.731079,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237400.053978,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237441.376877,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237482.699776,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237524.022675,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237565.345573,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237606.668472,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237647.991371,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237689.314270,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237730.637169,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237771.960068,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237813.282967,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237854.605865,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237895.928764,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237937.251663,1.2477,0.0000,1.2477,1.2477,1.2477,0.0000
237978.574562,1.2407,0.0000,1.2407,1.2407,1.2407,0.0000
238019.897461,1.2407,0.0000,1.2407,1.2407,1.2407,0.0000
238061.220360,1.2407,0.0000,1.2407,1.2407,1.2407,0.0000
238102.543259,1.2407,0.0000,1.2407,1.2407,1.2407,0.0000
238143.866158,1.2337,0.0000,1.2337,1.2337,1.2337,0.0000
238185.189056,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238226.511955,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238267.834854,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238309.157753,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238350.480652,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238391.803551,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238433.126450,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238474.449348,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238515.772247,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238557.095146,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238598.418045,1.2267,0.0000,1.2267,1.2267,1.2267,0.0000
238639.740944,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
238681.063843,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
238722.386742,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
238763.709641,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
238805.032539,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
238846.355438,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
238887.678337,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
238929.001236,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
238970.324135,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
239011.647034,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
239052.969933,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
239094.292831,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
239135.615730,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
239176.938629,1.2197,0.0000,1.2197,1.2197,1.2197,0.0000
239218.261528,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239259.584427,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239300.907326,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239342.230225,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239383.553123,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239424.876022,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239466.198921,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239507.521820,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239548.844719,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239590.167618,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239631.490517,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239672.813416,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239714.136314,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239755.459213,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239796.782112,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239838.105011,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239879.427910,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239920.750809,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
239962.073708,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240003.396606,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240044.719505,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240086.042404,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240127.365303,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240168.688202,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240210.011101,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240251.334000,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240292.656898,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240333.979797,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240375.302696,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240416.625595,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240457.948494,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240499.271393,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240540.594292,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240581.917191,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240623.240089,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240664.562988,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240705.885887,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240747.208786,1.2126,0.0000,1.2126,1.2126,1.2126,0.0000
240788.531685,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
240829.854584,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
240871.177483,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
240912.500381,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
240953.823280,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
240995.146179,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
241036.469078,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
241077.791977,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
241119.114876,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
241160.437775,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
241201.760674,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
241243.083572,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
241284.406471,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
241325.729370,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
241367.052269,1.2056,0.0000,1.2056,1.2056,1.2056,0.0000
241408.375168,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241449.698067,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241491.020966,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241532.343864,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241573.666763,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241614.989662,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241656.312561,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241697.635460,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241738.958359,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241780.281258,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241821.604156,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241862.927055,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241904.249954,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241945.572853,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
241986.895752,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
242028.218651,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
242069.541550,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
242110.864449,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
242152.187347,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
242193.510246,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
242234.833145,1.1986,0.0000,1.1986,1.1986,1.1986,0.0000
242276.156044,1.1916,0.0000,1.1916,1.1916,1.1916,0.0000
242317.478943,1.1916,0.0000,1.1916,1.1916,1.1916,0.0000
242358.801842,1.1916,0.0000,1.1916,1.1916,1.1916,0.0000
242400.124741,1.1916,0.0000,1.1916,1.1916,1.1916,0.0000
242441.447639,1.1916,0.0000,1.1916,1.1916,1.1916,0.0000
242482.770538,1.1916,0.0000,1.1916,1.1916,1.1916,0.0000
242524.093437,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242565.416336,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242606.739235,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242648.062134,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242689.385033,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242730.707932,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242772.030830,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242813.353729,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242854.676628,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242895.999527,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242937.322426,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
242978.645325,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243019.968224,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243061.291122,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243102.614021,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243143.936920,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243185.259819,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243226.582718,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243267.905617,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243309.228516,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243350.551414,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243391.874313,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243433.197212,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243474.520111,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243515.843010,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243557.165909,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243598.488808,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243639.811707,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243681.134605,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243722.457504,1.1846,0.0000,1.1846,1.1846,1.1846,0.0000
243763.780403,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
243805.103302,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
243846.426201,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
243887.749100,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
243929.071999,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
243970.394897,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244011.717796,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244053.040695,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244094.363594,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244135.686493,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244177.009392,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244218.332291,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244259.655190,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244300.978088,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244342.300987,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244383.623886,1.1776,0.0000,1.1776,1.1776,1.1776,0.0000
244424.946785,1.1706,0.0000,1.1706,1.1706,1.1706,0.0000
244466.269684,1.1706,0.0000,1.1706,1.1706,1.1706,0.0000
244507.592583,1.1706,0.0000,1.1706,1.1706,1.1706,0.0000
244548.915482,1.1706,0.0000,1.1706,1.1706,1.1706,0.0000
244590.238380,1.1636,0.0000,1.1636,1.1636,1.1636,0.0000
244631.561279,1.1636,0.0000,1.1636,1.1636,1.1636,0.0000
244672.884178,1.1636,0.0000,1.1636,1.1636,1.1636,0.0000
244714.207077,1.1636,0.0000,1.1636,1.1636,1.1636,0.0000
244755.529976,1.1636,0.0000,1.1636,1.1636,1.1636,0.0000
244796.852875,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
244838.175774,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
244879.498672,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
244920.821571,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
244962.144470,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245003.467369,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245044.790268,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245086.113167,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245127.436066,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245168.758965,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245210.081863,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245251.404762,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245292.727661,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245334.050560,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245375.373459,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245416.696358,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245458.019257,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245499.342155,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245540.665054,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245581.987953,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245623.310852,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245664.633751,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245705.956650,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245747.279549,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245788.602448,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245829.925346,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245871.248245,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245912.571144,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245953.894043,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
245995.216942,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246036.539841,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246077.862740,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246119.185638,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246160.508537,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246201.831436,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246243.154335,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246284.477234,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246325.800133,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246367.123032,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246408.445930,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246449.768829,1.1566,0.0000,1.1566,1.1566,1.1566,0.0000
246491.091728,1.1496,0.0000,1.1496,1.1496,1.1496,0.0000
246532.414627,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246573.737526,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246615.060425,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246656.383324,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246697.706223,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246739.029121,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246780.352020,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246821.674919,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246862.997818,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246904.320717,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246945.643616,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
246986.966515,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
247028.289413,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
247069.612312,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
247110.935211,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
247152.258110,1.1426,0.0000,1.1426,1.1426,1.1426,0.0000
247193.581009,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247234.903908,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247276.226807,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247317.549706,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247358.872604,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247400.195503,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247441.518402,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247482.841301,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247524.164200,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247565.487099,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247606.809998,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247648.132896,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247689.455795,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247730.778694,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247772.101593,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247813.424492,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247854.747391,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247896.070290,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
247937.393188,1.1355,0.0000,1.1355,1.1355,1.1355,0.0000
