"# Cumulative PET Volume Histogram (PVH) - PET in Bq/mL, Relative Cumulative Volume (fraction 0-1)"
# Values represent fraction of structure volume with >= PET activity
# Generated from PET and RT Structure data

PET_Bq_per_mL,BODY_1_RelativeCumVolume,CouchSurface_11_RelativeCumVolume,override_1_RelativeCumVolume,PTV_5mm_4cm_sphere_RelativeCumVolume,.GTV_point_source_RelativeCumVolume,OAR_2_1_RelativeCumVolume
126034.841537,0.000078,0.000000,0.000155,0.057488,0.488453,0.000000
126076.164436,0.000078,0.000000,0.000155,0.057488,0.488453,0.000000
126117.487335,0.000078,0.000000,0.000155,0.057488,0.488453,0.000000
126158.810234,0.000078,0.000000,0.000155,0.057488,0.488453,0.000000
126200.133133,0.000078,0.000000,0.000155,0.057488,0.488453,0.000000
126241.456032,0.000078,0.000000,0.000155,0.057488,0.488453,0.000000
126282.778931,0.000078,0.000000,0.000155,0.057488,0.488453,0.000000
126324.101830,0.000078,0.000000,0.000155,0.057488,0.488453,0.000000
126365.424728,0.000078,0.000000,0.000155,0.057488,0.488453,0.000000
126406.747627,0.000078,0.000000,0.000155,0.057488,0.488453,0.000000
126448.070526,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126489.393425,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126530.716324,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126572.039223,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126613.362122,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126654.685020,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126696.007919,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126737.330818,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126778.653717,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126819.976616,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126861.299515,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126902.622414,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126943.945312,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
126985.268211,0.000078,0.000000,0.000155,0.057353,0.487298,0.000000
127026.591110,0.000078,0.000000,0.000154,0.057217,0.486143,0.000000
127067.914009,0.000078,0.000000,0.000154,0.057217,0.486143,0.000000
127109.236908,0.000078,0.000000,0.000154,0.057217,0.486143,0.000000
127150.559807,0.000078,0.000000,0.000154,0.057217,0.486143,0.000000
127191.882706,0.000078,0.000000,0.000154,0.057217,0.486143,0.000000
127233.205605,0.000077,0.000000,0.000154,0.057081,0.484988,0.000000
127274.528503,0.000077,0.000000,0.000154,0.057081,0.484988,0.000000
127315.851402,0.000077,0.000000,0.000154,0.057081,0.484988,0.000000
127357.174301,0.000077,0.000000,0.000154,0.057081,0.484988,0.000000
127398.497200,0.000077,0.000000,0.000154,0.057081,0.484988,0.000000
127439.820099,0.000077,0.000000,0.000154,0.057081,0.484988,0.000000
127481.142998,0.000077,0.000000,0.000154,0.057081,0.484988,0.000000
127522.465897,0.000077,0.000000,0.000154,0.056945,0.483834,0.000000
127563.788795,0.000077,0.000000,0.000154,0.056945,0.483834,0.000000
127605.111694,0.000077,0.000000,0.000154,0.056945,0.483834,0.000000
127646.434593,0.000077,0.000000,0.000154,0.056945,0.483834,0.000000
127687.757492,0.000077,0.000000,0.000154,0.056945,0.483834,0.000000
127729.080391,0.000077,0.000000,0.000154,0.056945,0.483834,0.000000
127770.403290,0.000077,0.000000,0.000154,0.056945,0.483834,0.000000
127811.726189,0.000077,0.000000,0.000154,0.056945,0.483834,0.000000
127853.049088,0.000077,0.000000,0.000153,0.056809,0.482679,0.000000
127894.371986,0.000077,0.000000,0.000153,0.056809,0.482679,0.000000
127935.694885,0.000077,0.000000,0.000153,0.056809,0.482679,0.000000
127977.017784,0.000077,0.000000,0.000153,0.056809,0.482679,0.000000
128018.340683,0.000077,0.000000,0.000153,0.056809,0.482679,0.000000
128059.663582,0.000077,0.000000,0.000153,0.056673,0.481524,0.000000
128100.986481,0.000077,0.000000,0.000153,0.056673,0.481524,0.000000
128142.309380,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128183.632278,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128224.955177,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128266.278076,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128307.600975,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128348.923874,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128390.246773,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128431.569672,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128472.892570,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128514.215469,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128555.538368,0.000077,0.000000,0.000153,0.056537,0.480370,0.000000
128596.861267,0.000077,0.000000,0.000152,0.056401,0.479215,0.000000
128638.184166,0.000077,0.000000,0.000152,0.056401,0.479215,0.000000
128679.507065,0.000076,0.000000,0.000152,0.056265,0.478060,0.000000
128720.829964,0.000076,0.000000,0.000152,0.056265,0.478060,0.000000
128762.152863,0.000076,0.000000,0.000152,0.056129,0.476905,0.000000
128803.475761,0.000076,0.000000,0.000152,0.056129,0.476905,0.000000
128844.798660,0.000076,0.000000,0.000152,0.056129,0.476905,0.000000
128886.121559,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
128927.444458,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
128968.767357,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129010.090256,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129051.413155,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129092.736053,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129134.058952,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129175.381851,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129216.704750,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129258.027649,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129299.350548,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129340.673447,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129381.996346,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129423.319244,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129464.642143,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129505.965042,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129547.287941,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129588.610840,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129629.933739,0.000076,0.000000,0.000151,0.055993,0.475751,0.000000
129671.256638,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
129712.579536,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
129753.902435,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
129795.225334,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
129836.548233,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
129877.871132,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
129919.194031,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
129960.516930,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130001.839828,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130043.162727,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130084.485626,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130125.808525,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130167.131424,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130208.454323,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130249.777222,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130291.100121,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130332.423019,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130373.745918,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130415.068817,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130456.391716,0.000076,0.000000,0.000151,0.055858,0.474596,0.000000
130497.714615,0.000076,0.000000,0.000150,0.055722,0.473441,0.000000
130539.037514,0.000076,0.000000,0.000150,0.055722,0.473441,0.000000
130580.360413,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
130621.683311,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
130663.006210,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
130704.329109,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
130745.652008,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
130786.974907,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
130828.297806,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
130869.620705,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
130910.943604,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
130952.266502,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
130993.589401,0.000075,0.000000,0.000150,0.055586,0.472286,0.000000
131034.912300,0.000075,0.000000,0.000150,0.055450,0.471132,0.000000
131076.235199,0.000075,0.000000,0.000150,0.055450,0.471132,0.000000
131117.558098,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131158.880997,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131200.203896,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131241.526794,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131282.849693,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131324.172592,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131365.495491,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131406.818390,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131448.141289,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131489.464188,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131530.787086,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131572.109985,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131613.432884,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131654.755783,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131696.078682,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131737.401581,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131778.724480,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131820.047379,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131861.370277,0.000075,0.000000,0.000149,0.055314,0.469977,0.000000
131902.693176,0.000075,0.000000,0.000149,0.055178,0.468822,0.000000
131944.016075,0.000075,0.000000,0.000149,0.055178,0.468822,0.000000
131985.338974,0.000075,0.000000,0.000149,0.055178,0.468822,0.000000
132026.661873,0.000075,0.000000,0.000149,0.055178,0.468822,0.000000
132067.984772,0.000075,0.000000,0.000149,0.055042,0.467667,0.000000
132109.307671,0.000074,0.000000,0.000148,0.054906,0.466513,0.000000
132150.630569,0.000074,0.000000,0.000148,0.054906,0.466513,0.000000
132191.953468,0.000074,0.000000,0.000148,0.054906,0.466513,0.000000
132233.276367,0.000074,0.000000,0.000148,0.054906,0.466513,0.000000
132274.599266,0.000074,0.000000,0.000148,0.054906,0.466513,0.000000
132315.922165,0.000074,0.000000,0.000148,0.054906,0.466513,0.000000
132357.245064,0.000074,0.000000,0.000148,0.054906,0.466513,0.000000
132398.567963,0.000074,0.000000,0.000148,0.054906,0.466513,0.000000
132439.890862,0.000074,0.000000,0.000148,0.054906,0.466513,0.000000
132481.213760,0.000074,0.000000,0.000148,0.054906,0.466513,0.000000
132522.536659,0.000074,0.000000,0.000148,0.054770,0.465358,0.000000
132563.859558,0.000074,0.000000,0.000148,0.054770,0.465358,0.000000
132605.182457,0.000074,0.000000,0.000148,0.054770,0.465358,0.000000
132646.505356,0.000074,0.000000,0.000148,0.054770,0.465358,0.000000
132687.828255,0.000074,0.000000,0.000148,0.054770,0.465358,0.000000
132729.151154,0.000074,0.000000,0.000148,0.054634,0.464203,0.000000
132770.474052,0.000074,0.000000,0.000148,0.054634,0.464203,0.000000
132811.796951,0.000074,0.000000,0.000148,0.054634,0.464203,0.000000
132853.119850,0.000074,0.000000,0.000148,0.054634,0.464203,0.000000
132894.442749,0.000074,0.000000,0.000147,0.054499,0.463048,0.000000
132935.765648,0.000074,0.000000,0.000147,0.054499,0.463048,0.000000
132977.088547,0.000074,0.000000,0.000147,0.054499,0.463048,0.000000
133018.411446,0.000074,0.000000,0.000147,0.054499,0.463048,0.000000
133059.734344,0.000074,0.000000,0.000147,0.054363,0.461894,0.000000
133101.057243,0.000074,0.000000,0.000147,0.054363,0.461894,0.000000
133142.380142,0.000074,0.000000,0.000147,0.054363,0.461894,0.000000
133183.703041,0.000074,0.000000,0.000147,0.054363,0.461894,0.000000
133225.025940,0.000074,0.000000,0.000147,0.054363,0.461894,0.000000
133266.348839,0.000074,0.000000,0.000147,0.054363,0.461894,0.000000
133307.671738,0.000074,0.000000,0.000147,0.054363,0.461894,0.000000
133348.994637,0.000074,0.000000,0.000146,0.054227,0.460739,0.000000
133390.317535,0.000074,0.000000,0.000146,0.054227,0.460739,0.000000
133431.640434,0.000074,0.000000,0.000146,0.054227,0.460739,0.000000
133472.963333,0.000073,0.000000,0.000146,0.054091,0.459584,0.000000
133514.286232,0.000073,0.000000,0.000146,0.054091,0.459584,0.000000
133555.609131,0.000073,0.000000,0.000145,0.053819,0.457275,0.000000
133596.932030,0.000073,0.000000,0.000145,0.053819,0.457275,0.000000
133638.254929,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
133679.577827,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
133720.900726,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
133762.223625,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
133803.546524,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
133844.869423,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
133886.192322,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
133927.515221,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
133968.838120,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134010.161018,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134051.483917,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134092.806816,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134134.129715,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134175.452614,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134216.775513,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134258.098412,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134299.421310,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134340.744209,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134382.067108,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134423.390007,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134464.712906,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134506.035805,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134547.358704,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134588.681602,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134630.004501,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134671.327400,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134712.650299,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134753.973198,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134795.296097,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134836.618996,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134877.941895,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134919.264793,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
134960.587692,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
135001.910591,0.000073,0.000000,0.000145,0.053683,0.456120,0.000000
135043.233490,0.000073,0.000000,0.000145,0.053547,0.454965,0.000000
135084.556389,0.000073,0.000000,0.000145,0.053547,0.454965,0.000000
135125.879288,0.000073,0.000000,0.000145,0.053547,0.454965,0.000000
135167.202187,0.000073,0.000000,0.000145,0.053547,0.454965,0.000000
135208.525085,0.000073,0.000000,0.000145,0.053547,0.454965,0.000000
135249.847984,0.000073,0.000000,0.000145,0.053547,0.454965,0.000000
135291.170883,0.000073,0.000000,0.000145,0.053547,0.454965,0.000000
135332.493782,0.000072,0.000000,0.000144,0.053411,0.453811,0.000000
135373.816681,0.000072,0.000000,0.000144,0.053275,0.452656,0.000000
135415.139580,0.000072,0.000000,0.000144,0.053275,0.452656,0.000000
135456.462479,0.000072,0.000000,0.000144,0.053275,0.452656,0.000000
135497.785378,0.000072,0.000000,0.000144,0.053275,0.452656,0.000000
135539.108276,0.000072,0.000000,0.000144,0.053275,0.452656,0.000000
135580.431175,0.000072,0.000000,0.000144,0.053275,0.452656,0.000000
135621.754074,0.000072,0.000000,0.000144,0.053275,0.452656,0.000000
135663.076973,0.000072,0.000000,0.000144,0.053275,0.452656,0.000000
135704.399872,0.000072,0.000000,0.000143,0.053139,0.451501,0.000000
135745.722771,0.000072,0.000000,0.000143,0.053004,0.450346,0.000000
135787.045670,0.000072,0.000000,0.000143,0.053004,0.450346,0.000000
135828.368568,0.000072,0.000000,0.000143,0.052868,0.449192,0.000000
135869.691467,0.000072,0.000000,0.000143,0.052868,0.449192,0.000000
135911.014366,0.000072,0.000000,0.000143,0.052868,0.449192,0.000000
135952.337265,0.000072,0.000000,0.000143,0.052868,0.449192,0.000000
135993.660164,0.000072,0.000000,0.000142,0.052732,0.448037,0.000000
136034.983063,0.000072,0.000000,0.000142,0.052732,0.448037,0.000000
136076.305962,0.000072,0.000000,0.000142,0.052732,0.448037,0.000000
136117.628860,0.000072,0.000000,0.000142,0.052732,0.448037,0.000000
136158.951759,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136200.274658,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136241.597557,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136282.920456,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136324.243355,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136365.566254,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136406.889153,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136448.212051,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136489.534950,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136530.857849,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136572.180748,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136613.503647,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136654.826546,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136696.149445,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136737.472343,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136778.795242,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136820.118141,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136861.441040,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136902.763939,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136944.086838,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
136985.409737,0.000071,0.000000,0.000142,0.052596,0.446882,0.000000
137026.732635,0.000071,0.000000,0.000142,0.052460,0.445727,0.000000
137068.055534,0.000071,0.000000,0.000141,0.052324,0.444573,0.000000
137109.378433,0.000071,0.000000,0.000141,0.052324,0.444573,0.000000
137150.701332,0.000071,0.000000,0.000141,0.052324,0.444573,0.000000
137192.024231,0.000071,0.000000,0.000141,0.052324,0.444573,0.000000
